Hero,key,Duo,Games,Winrate
Gall,0,Yrel,1.0,0.45454545454545453
Gall,0,Whitemane,2.0,0.4166666666666667
Gall,0,Mephisto,2.0,0.5
Gall,0,MalGanis,0.0,0.5
Gall,0,Orphea,8.0,0.5
Gall,0,Imperius,3.0,0.6153846153846154
Gall,0,Anduin,11.0,0.5238095238095238
Gall,0,Qhira,4.0,0.5714285714285714
Gall,0,Mei,1.0,0.45454545454545453
Gall,0,Hogger,4.0,0.42857142857142855
Gall,0,Deathwing,2.0,0.5
Lunara,0,Abathur,20.0,0.43333333333333335
Lunara,0,Arthas,43.0,0.5094339622641509
Lunara,0,Diablo,140.0,0.42
Lunara,0,ETC,95.0,0.5333333333333333
Lunara,0,Falstad,19.0,0.3793103448275862
Lunara,0,Gazlowe,58.0,0.5588235294117647
Lunara,0,Illidan,22.0,0.40625
Lunara,0,Kerrigan,8.0,0.5
Lunara,0,Malfurion,36.0,0.5217391304347826
Lunara,0,Muradin,123.0,0.5037593984962406
Lunara,0,Nazeebo,37.0,0.425531914893617
Lunara,0,Nova,11.0,0.47619047619047616
Lunara,0,Raynor,32.0,0.47619047619047616
Lunara,0,Hammer,7.0,0.47058823529411764
Lunara,0,Sonya,85.0,0.5578947368421052
Lunara,0,Stitches,47.0,0.47368421052631576
Lunara,0,Tassadar,102.0,0.5267857142857143
Lunara,0,Tyrael,11.0,0.47619047619047616
Lunara,0,Tyrande,30.0,0.575
Lunara,0,Uther,82.0,0.5543478260869565
Lunara,0,Valla,22.0,0.28125
Lunara,0,Zeratul,19.0,0.5862068965517241
Lunara,0,Tychus,35.0,0.4888888888888889
Lunara,0,Brightwing,121.0,0.4961832061068702
Lunara,0,LiLi,83.0,0.4946236559139785
Lunara,0,Murky,9.0,0.5263157894736842
Lunara,0,Zagara,13.0,0.4782608695652174
Lunara,0,Rehgar,33.0,0.4186046511627907
Lunara,0,Chen,10.0,0.6
Lunara,0,Anubarak,51.0,0.4262295081967213
Lunara,0,Azmodan,33.0,0.5581395348837209
Lunara,0,Jaina,50.0,0.48333333333333334
Lunara,0,Thrall,49.0,0.4576271186440678
Lunara,0,Vikings,9.0,0.42105263157894735
Lunara,0,Sylvanas,20.0,0.43333333333333335
Lunara,0,Kaelthas,67.0,0.6103896103896104
Lunara,0,Johanna,101.0,0.4594594594594595
Lunara,0,Butcher,28.0,0.4473684210526316
Lunara,0,Leoric,40.0,0.54
Lunara,0,Kharazim,41.0,0.5294117647058824
Lunara,0,Rexxar,21.0,0.5161290322580645
Lunara,0,Morales,30.0,0.5
Lunara,0,Artanis,89.0,0.5454545454545454
Lunara,0,Cho,4.0,0.42857142857142855
Lunara,0,Gall,4.0,0.42857142857142855
Lunara,0,Greymane,20.0,0.6
Lunara,0,LiMing,106.0,0.49137931034482757
Lunara,0,Xul,32.0,0.6666666666666666
Lunara,0,Dehaka,19.0,0.4827586206896552
Lunara,0,Tracer,16.0,0.46153846153846156
Lunara,0,Chromie,44.0,0.5740740740740741
Lunara,0,Medivh,9.0,0.3684210526315789
Lunara,0,Guldan,54.0,0.46875
Lunara,0,Auriel,63.0,0.5342465753424658
Lunara,0,Alarak,26.0,0.5
Lunara,0,Zarya,11.0,0.42857142857142855
Lunara,0,Samuro,10.0,0.5
Lunara,0,Varian,83.0,0.4946236559139785
Lunara,0,Ragnaros,50.0,0.5166666666666667
Lunara,0,Zuljin,32.0,0.5
Lunara,0,Valeera,11.0,0.42857142857142855
Lunara,0,Lucio,106.0,0.4396551724137931
Lunara,0,Probius,3.0,0.38461538461538464
Lunara,0,Cassia,40.0,0.46
Lunara,0,Genji,5.0,0.4
Lunara,0,DVa,64.0,0.5
Lunara,0,Malthael,37.0,0.6170212765957447
Lunara,0,Stukov,57.0,0.5671641791044776
Lunara,0,Garrosh,73.0,0.5903614457831325
Lunara,0,KelThuzad,24.0,0.5
Lunara,0,Ana,40.0,0.54
Lunara,0,Junkrat,5.0,0.4666666666666667
Lunara,0,Alexstrasza,32.0,0.4523809523809524
Lunara,0,Hanzo,13.0,0.391304347826087
Lunara,0,Blaze,17.0,0.48148148148148145
Lunara,0,Maiev,7.0,0.47058823529411764
Lunara,0,Fenix,6.0,0.5625
Lunara,0,Deckard,40.0,0.52
Lunara,0,Yrel,9.0,0.5263157894736842
Lunara,0,Whitemane,24.0,0.4411764705882353
Lunara,0,Mephisto,13.0,0.391304347826087
Lunara,0,MalGanis,37.0,0.5106382978723404
Lunara,0,Orphea,54.0,0.609375
Lunara,0,Imperius,54.0,0.46875
Lunara,0,Anduin,96.0,0.5377358490566038
Lunara,0,Qhira,35.0,0.4444444444444444
Lunara,0,Mei,95.0,0.6190476190476191
Lunara,0,Hogger,35.0,0.5777777777777777
Lunara,0,Deathwing,55.0,0.49230769230769234
Greymane,0,Abathur,28.0,0.4473684210526316
Greymane,0,Arthas,24.0,0.5
Greymane,0,Diablo,117.0,0.4566929133858268
Greymane,0,ETC,64.0,0.581081081081081
Greymane,0,Falstad,17.0,0.48148148148148145
Greymane,0,Gazlowe,37.0,0.574468085106383
Greymane,0,Illidan,11.0,0.5238095238095238
Greymane,0,Kerrigan,10.0,0.65
Greymane,0,Malfurion,42.0,0.5384615384615384
Greymane,0,Muradin,129.0,0.48201438848920863
Greymane,0,Nazeebo,32.0,0.40476190476190477
Greymane,0,Nova,6.0,0.5625
Greymane,0,Raynor,23.0,0.3333333333333333
Greymane,0,Hammer,4.0,0.42857142857142855
Greymane,0,Sonya,74.0,0.47619047619047616
Greymane,0,Stitches,40.0,0.52
Greymane,0,Tassadar,92.0,0.6274509803921569
Greymane,0,Tyrael,24.0,0.5882352941176471
Greymane,0,Tyrande,29.0,0.6410256410256411
Greymane,0,Uther,56.0,0.6060606060606061
Greymane,0,Valla,13.0,0.43478260869565216
Greymane,0,Zeratul,9.0,0.5263157894736842
Greymane,0,Tychus,32.0,0.4523809523809524
Greymane,0,Brightwing,145.0,0.5096774193548387
Greymane,0,LiLi,51.0,0.45901639344262296
Greymane,0,Murky,13.0,0.4782608695652174
Greymane,0,Zagara,17.0,0.3333333333333333
Greymane,0,Rehgar,39.0,0.5102040816326531
Greymane,0,Chen,18.0,0.5
Greymane,0,Anubarak,54.0,0.546875
Greymane,0,Azmodan,45.0,0.509090909090909
Greymane,0,Jaina,39.0,0.40816326530612246
Greymane,0,Thrall,31.0,0.3902439024390244
Greymane,0,Vikings,7.0,0.5294117647058824
Greymane,0,Sylvanas,37.0,0.5319148936170213
Greymane,0,Kaelthas,63.0,0.4383561643835616
Greymane,0,Johanna,80.0,0.4111111111111111
Greymane,0,Butcher,9.0,0.3157894736842105
Greymane,0,Leoric,40.0,0.44
Greymane,0,Kharazim,25.0,0.45714285714285713
Greymane,0,Rexxar,17.0,0.6666666666666666
Greymane,0,Morales,21.0,0.5161290322580645
Greymane,0,Artanis,59.0,0.5217391304347826
Greymane,0,Cho,4.0,0.42857142857142855
Greymane,0,Gall,4.0,0.42857142857142855
Greymane,0,Lunara,19.0,0.5862068965517241
Greymane,0,LiMing,92.0,0.47058823529411764
Greymane,0,Xul,35.0,0.4444444444444444
Greymane,0,Dehaka,25.0,0.45714285714285713
Greymane,0,Tracer,7.0,0.47058823529411764
Greymane,0,Chromie,48.0,0.46551724137931033
Greymane,0,Medivh,12.0,0.5
Greymane,0,Guldan,44.0,0.4444444444444444
Greymane,0,Auriel,26.0,0.4166666666666667
Greymane,0,Alarak,17.0,0.5185185185185185
Greymane,0,Zarya,3.0,0.38461538461538464
Greymane,0,Samuro,10.0,0.55
Greymane,0,Varian,65.0,0.52
Greymane,0,Ragnaros,44.0,0.46296296296296297
Greymane,0,Zuljin,25.0,0.6285714285714286
Greymane,0,Valeera,6.0,0.375
Greymane,0,Lucio,82.0,0.4891304347826087
Greymane,0,Probius,3.0,0.5384615384615384
Greymane,0,Cassia,26.0,0.5
Greymane,0,Genji,11.0,0.42857142857142855
Greymane,0,DVa,58.0,0.5588235294117647
Greymane,0,Malthael,31.0,0.5121951219512195
Greymane,0,Stukov,70.0,0.5375
Greymane,0,Garrosh,69.0,0.569620253164557
Greymane,0,KelThuzad,23.0,0.5151515151515151
Greymane,0,Ana,37.0,0.46808510638297873
Greymane,0,Junkrat,8.0,0.5555555555555556
Greymane,0,Alexstrasza,24.0,0.4411764705882353
Greymane,0,Hanzo,16.0,0.6153846153846154
Greymane,0,Blaze,23.0,0.45454545454545453
Greymane,0,Maiev,4.0,0.5
Greymane,0,Fenix,6.0,0.5625
Greymane,0,Deckard,36.0,0.43478260869565216
Greymane,0,Yrel,15.0,0.36
Greymane,0,Whitemane,17.0,0.5555555555555556
Greymane,0,Mephisto,18.0,0.6071428571428571
Greymane,0,MalGanis,18.0,0.35714285714285715
Greymane,0,Orphea,47.0,0.5789473684210527
Greymane,0,Imperius,33.0,0.3488372093023256
Greymane,0,Anduin,85.0,0.47368421052631576
Greymane,0,Qhira,15.0,0.48
Greymane,0,Mei,82.0,0.6413043478260869
Greymane,0,Hogger,27.0,0.5135135135135135
Greymane,0,Deathwing,39.0,0.6938775510204082
LiMing,0,Abathur,53.0,0.3968253968253968
LiMing,0,Arthas,80.0,0.4666666666666667
LiMing,0,Diablo,281.0,0.41580756013745707
LiMing,0,ETC,186.0,0.4030612244897959
LiMing,0,Falstad,97.0,0.4672897196261682
LiMing,0,Gazlowe,91.0,0.5445544554455446
LiMing,0,Illidan,38.0,0.3541666666666667
LiMing,0,Kerrigan,26.0,0.4166666666666667
LiMing,0,Malfurion,99.0,0.48623853211009177
LiMing,0,Muradin,367.0,0.4880636604774536
LiMing,0,Nazeebo,57.0,0.47761194029850745
LiMing,0,Nova,39.0,0.5102040816326531
LiMing,0,Raynor,194.0,0.4411764705882353
LiMing,0,Hammer,24.0,0.4411764705882353
LiMing,0,Sonya,219.0,0.44541484716157204
LiMing,0,Stitches,140.0,0.48
LiMing,0,Tassadar,56.0,0.4696969696969697
LiMing,0,Tyrael,36.0,0.5
LiMing,0,Tyrande,81.0,0.4945054945054945
LiMing,0,Uther,153.0,0.5214723926380368
LiMing,0,Valla,144.0,0.44155844155844154
LiMing,0,Zeratul,45.0,0.4909090909090909
LiMing,0,Tychus,201.0,0.45023696682464454
LiMing,0,Brightwing,320.0,0.47575757575757577
LiMing,0,LiLi,165.0,0.45714285714285713
LiMing,0,Murky,29.0,0.48717948717948717
LiMing,0,Zagara,35.0,0.37777777777777777
LiMing,0,Rehgar,113.0,0.5528455284552846
LiMing,0,Chen,37.0,0.5531914893617021
LiMing,0,Anubarak,115.0,0.408
LiMing,0,Azmodan,49.0,0.5254237288135594
LiMing,0,Jaina,12.0,0.45454545454545453
LiMing,0,Thrall,101.0,0.35135135135135137
LiMing,0,Vikings,28.0,0.5263157894736842
LiMing,0,Sylvanas,89.0,0.43434343434343436
LiMing,0,Kaelthas,31.0,0.6097560975609756
LiMing,0,Johanna,180.0,0.4052631578947368
LiMing,0,Butcher,72.0,0.43902439024390244
LiMing,0,Leoric,114.0,0.4435483870967742
LiMing,0,Kharazim,93.0,0.4174757281553398
LiMing,0,Rexxar,52.0,0.5806451612903226
LiMing,0,Morales,59.0,0.3333333333333333
LiMing,0,Artanis,204.0,0.5093457943925234
LiMing,0,Cho,11.0,0.42857142857142855
LiMing,0,Gall,11.0,0.42857142857142855
LiMing,0,Lunara,109.0,0.4789915966386555
LiMing,0,Greymane,94.0,0.46153846153846156
LiMing,0,Xul,103.0,0.48672566371681414
LiMing,0,Dehaka,47.0,0.43859649122807015
LiMing,0,Tracer,50.0,0.4166666666666667
LiMing,0,Chromie,10.0,0.4
LiMing,0,Medivh,14.0,0.5
LiMing,0,Guldan,14.0,0.4583333333333333
LiMing,0,Auriel,94.0,0.5576923076923077
LiMing,0,Alarak,40.0,0.5
LiMing,0,Zarya,30.0,0.425
LiMing,0,Samuro,36.0,0.5217391304347826
LiMing,0,Varian,221.0,0.49783549783549785
LiMing,0,Ragnaros,113.0,0.45528455284552843
LiMing,0,Zuljin,210.0,0.4909090909090909
LiMing,0,Valeera,51.0,0.47540983606557374
LiMing,0,Lucio,193.0,0.43842364532019706
LiMing,0,Probius,6.0,0.375
LiMing,0,Cassia,171.0,0.48066298342541436
LiMing,0,Genji,39.0,0.4489795918367347
LiMing,0,DVa,129.0,0.5611510791366906
LiMing,0,Malthael,103.0,0.5132743362831859
LiMing,0,Stukov,147.0,0.4968152866242038
LiMing,0,Garrosh,162.0,0.45930232558139533
LiMing,0,KelThuzad,4.0,0.5
LiMing,0,Ana,114.0,0.47580645161290325
LiMing,0,Junkrat,23.0,0.45454545454545453
LiMing,0,Alexstrasza,77.0,0.4827586206896552
LiMing,0,Hanzo,62.0,0.4305555555555556
LiMing,0,Blaze,80.0,0.4444444444444444
LiMing,0,Maiev,16.0,0.38461538461538464
LiMing,0,Fenix,34.0,0.5909090909090909
LiMing,0,Deckard,101.0,0.4144144144144144
LiMing,0,Yrel,28.0,0.42105263157894735
LiMing,0,Whitemane,49.0,0.4067796610169492
LiMing,0,Mephisto,8.0,0.4444444444444444
LiMing,0,MalGanis,75.0,0.4
LiMing,0,Orphea,11.0,0.42857142857142855
LiMing,0,Imperius,124.0,0.47761194029850745
LiMing,0,Anduin,237.0,0.44129554655870445
LiMing,0,Qhira,78.0,0.45454545454545453
LiMing,0,Mei,208.0,0.6238532110091743
LiMing,0,Hogger,74.0,0.42857142857142855
LiMing,0,Deathwing,92.0,0.5294117647058824
Xul,0,Abathur,6.0,0.5625
Xul,0,Arthas,27.0,0.5135135135135135
Xul,0,Diablo,92.0,0.6274509803921569
Xul,0,ETC,60.0,0.4714285714285714
Xul,0,Falstad,41.0,0.5490196078431373
Xul,0,Gazlowe,15.0,0.56
Xul,0,Illidan,10.0,0.45
Xul,0,Kerrigan,13.0,0.6086956521739131
Xul,0,Malfurion,33.0,0.46511627906976744
Xul,0,Muradin,105.0,0.48695652173913045
Xul,0,Nazeebo,28.0,0.3684210526315789
Xul,0,Nova,16.0,0.46153846153846156
Xul,0,Raynor,65.0,0.48
Xul,0,Hammer,5.0,0.4
Xul,0,Sonya,11.0,0.47619047619047616
Xul,0,Stitches,44.0,0.5
Xul,0,Tassadar,77.0,0.4942528735632184
Xul,0,Tyrael,6.0,0.375
Xul,0,Tyrande,30.0,0.5
Xul,0,Uther,56.0,0.6363636363636364
Xul,0,Valla,48.0,0.5344827586206896
Xul,0,Zeratul,22.0,0.40625
Xul,0,Tychus,72.0,0.524390243902439
Xul,0,Brightwing,99.0,0.5321100917431193
Xul,0,LiLi,73.0,0.4457831325301205
Xul,0,Murky,5.0,0.4666666666666667
Xul,0,Zagara,16.0,0.5769230769230769
Xul,0,Rehgar,36.0,0.5434782608695652
Xul,0,Chen,1.0,0.45454545454545453
Xul,0,Anubarak,27.0,0.4594594594594595
Xul,0,Azmodan,29.0,0.5384615384615384
Xul,0,Jaina,62.0,0.5
Xul,0,Thrall,5.0,0.5333333333333333
Xul,0,Vikings,1.0,0.45454545454545453
Xul,0,Sylvanas,44.0,0.5740740740740741
Xul,0,Kaelthas,70.0,0.4875
Xul,0,Johanna,77.0,0.4827586206896552
Xul,0,Butcher,24.0,0.4411764705882353
Xul,0,Leoric,5.0,0.5333333333333333
Xul,0,Kharazim,34.0,0.4318181818181818
Xul,0,Rexxar,2.0,0.5833333333333334
Xul,0,Morales,22.0,0.5
Xul,0,Artanis,9.0,0.5789473684210527
Xul,0,Cho,2.0,0.5
Xul,0,Gall,2.0,0.5
Xul,0,Lunara,32.0,0.6666666666666666
Xul,0,Greymane,35.0,0.4444444444444444
Xul,0,LiMing,101.0,0.4864864864864865
Xul,0,Dehaka,1.0,0.5454545454545454
Xul,0,Tracer,14.0,0.5833333333333334
Xul,0,Chromie,47.0,0.47368421052631576
Xul,0,Medivh,10.0,0.5
Xul,0,Guldan,40.0,0.44
Xul,0,Auriel,28.0,0.5526315789473685
Xul,0,Alarak,21.0,0.45161290322580644
Xul,0,Zarya,4.0,0.35714285714285715
Xul,0,Samuro,9.0,0.631578947368421
Xul,0,Varian,39.0,0.46938775510204084
Xul,0,Ragnaros,10.0,0.5
Xul,0,Zuljin,87.0,0.5051546391752577
Xul,0,Valeera,16.0,0.6153846153846154
Xul,0,Lucio,62.0,0.4861111111111111
Xul,0,Probius,0.0,0.5
Xul,0,Cassia,53.0,0.5079365079365079
Xul,0,Genji,9.0,0.42105263157894735
Xul,0,DVa,9.0,0.5789473684210527
Xul,0,Malthael,7.0,0.47058823529411764
Xul,0,Stukov,44.0,0.46296296296296297
Xul,0,Garrosh,50.0,0.6333333333333333
Xul,0,KelThuzad,30.0,0.5
Xul,0,Ana,29.0,0.48717948717948717
Xul,0,Junkrat,15.0,0.56
Xul,0,Alexstrasza,28.0,0.5263157894736842
Xul,0,Hanzo,24.0,0.4411764705882353
Xul,0,Blaze,14.0,0.5
Xul,0,Maiev,5.0,0.4
Xul,0,Fenix,12.0,0.5
Xul,0,Deckard,34.0,0.4772727272727273
Xul,0,Yrel,1.0,0.45454545454545453
Xul,0,Whitemane,12.0,0.45454545454545453
Xul,0,Mephisto,12.0,0.5909090909090909
Xul,0,MalGanis,20.0,0.36666666666666664
Xul,0,Orphea,50.0,0.6666666666666666
Xul,0,Imperius,14.0,0.5833333333333334
Xul,0,Anduin,66.0,0.5657894736842105
Xul,0,Qhira,14.0,0.4583333333333333
Xul,0,Mei,72.0,0.5487804878048781
Xul,0,Hogger,10.0,0.65
Xul,0,Deathwing,7.0,0.5294117647058824
Dehaka,0,Abathur,4.0,0.42857142857142855
Dehaka,0,Arthas,9.0,0.42105263157894735
Dehaka,0,Diablo,52.0,0.5161290322580645
Dehaka,0,ETC,37.0,0.40425531914893614
Dehaka,0,Falstad,25.0,0.5428571428571428
Dehaka,0,Gazlowe,2.0,0.5833333333333334
Dehaka,0,Illidan,5.0,0.6
Dehaka,0,Kerrigan,7.0,0.47058823529411764
Dehaka,0,Malfurion,13.0,0.5217391304347826
Dehaka,0,Muradin,48.0,0.46551724137931033
Dehaka,0,Nazeebo,22.0,0.5
Dehaka,0,Nova,7.0,0.47058823529411764
Dehaka,0,Raynor,30.0,0.5
Dehaka,0,Hammer,2.0,0.4166666666666667
Dehaka,0,Sonya,6.0,0.375
Dehaka,0,Stitches,18.0,0.42857142857142855
Dehaka,0,Tassadar,63.0,0.5068493150684932
Dehaka,0,Tyrael,7.0,0.4117647058823529
Dehaka,0,Tyrande,14.0,0.5
Dehaka,0,Uther,23.0,0.3939393939393939
Dehaka,0,Valla,29.0,0.4358974358974359
Dehaka,0,Zeratul,6.0,0.5625
Dehaka,0,Tychus,49.0,0.4576271186440678
Dehaka,0,Brightwing,80.0,0.4777777777777778
Dehaka,0,LiLi,25.0,0.4
Dehaka,0,Murky,4.0,0.5
Dehaka,0,Zagara,8.0,0.6666666666666666
Dehaka,0,Rehgar,15.0,0.36
Dehaka,0,Chen,1.0,0.45454545454545453
Dehaka,0,Anubarak,17.0,0.48148148148148145
Dehaka,0,Azmodan,11.0,0.47619047619047616
Dehaka,0,Jaina,30.0,0.35
Dehaka,0,Thrall,0.0,0.5
Dehaka,0,Vikings,1.0,0.45454545454545453
Dehaka,0,Sylvanas,25.0,0.45714285714285713
Dehaka,0,Kaelthas,36.0,0.34782608695652173
Dehaka,0,Johanna,33.0,0.4186046511627907
Dehaka,0,Butcher,8.0,0.4444444444444444
Dehaka,0,Leoric,5.0,0.5333333333333333
Dehaka,0,Kharazim,11.0,0.5238095238095238
Dehaka,0,Rexxar,0.0,0.5
Dehaka,0,Morales,9.0,0.42105263157894735
Dehaka,0,Artanis,5.0,0.4666666666666667
Dehaka,0,Cho,0.0,0.5
Dehaka,0,Gall,0.0,0.5
Dehaka,0,Lunara,20.0,0.5333333333333333
Dehaka,0,Greymane,25.0,0.45714285714285713
Dehaka,0,LiMing,45.0,0.41818181818181815
Dehaka,0,Xul,1.0,0.5454545454545454
Dehaka,0,Tracer,8.0,0.4444444444444444
Dehaka,0,Chromie,24.0,0.4411764705882353
Dehaka,0,Medivh,2.0,0.5
Dehaka,0,Guldan,27.0,0.5135135135135135
Dehaka,0,Auriel,15.0,0.6
Dehaka,0,Alarak,7.0,0.47058823529411764
Dehaka,0,Zarya,3.0,0.5384615384615384
Dehaka,0,Samuro,1.0,0.45454545454545453
Dehaka,0,Varian,16.0,0.5384615384615384
Dehaka,0,Ragnaros,5.0,0.6
Dehaka,0,Zuljin,43.0,0.4339622641509434
Dehaka,0,Valeera,11.0,0.47619047619047616
Dehaka,0,Lucio,45.0,0.4909090909090909
Dehaka,0,Probius,0.0,0.5
Dehaka,0,Cassia,37.0,0.425531914893617
Dehaka,0,Genji,8.0,0.5
Dehaka,0,DVa,4.0,0.5714285714285714
Dehaka,0,Malthael,3.0,0.38461538461538464
Dehaka,0,Stukov,24.0,0.4117647058823529
Dehaka,0,Garrosh,36.0,0.43478260869565216
Dehaka,0,KelThuzad,12.0,0.36363636363636365
Dehaka,0,Ana,12.0,0.45454545454545453
Dehaka,0,Junkrat,5.0,0.5333333333333333
Dehaka,0,Alexstrasza,10.0,0.55
Dehaka,0,Hanzo,9.0,0.3157894736842105
Dehaka,0,Blaze,6.0,0.375
Dehaka,0,Maiev,4.0,0.5
Dehaka,0,Fenix,11.0,0.47619047619047616
Dehaka,0,Deckard,18.0,0.42857142857142855
Dehaka,0,Yrel,1.0,0.45454545454545453
Dehaka,0,Whitemane,12.0,0.45454545454545453
Dehaka,0,Mephisto,8.0,0.5
Dehaka,0,MalGanis,9.0,0.3684210526315789
Dehaka,0,Orphea,23.0,0.5151515151515151
Dehaka,0,Imperius,6.0,0.5
Dehaka,0,Anduin,31.0,0.4878048780487805
Dehaka,0,Qhira,6.0,0.375
Dehaka,0,Mei,39.0,0.5102040816326531
Dehaka,0,Hogger,4.0,0.35714285714285715
Dehaka,0,Deathwing,2.0,0.5
Tracer,0,Abathur,47.0,0.543859649122807
Tracer,0,Arthas,31.0,0.5853658536585366
Tracer,0,Diablo,73.0,0.43373493975903615
Tracer,0,ETC,29.0,0.4358974358974359
Tracer,0,Falstad,7.0,0.4117647058823529
Tracer,0,Gazlowe,23.0,0.6363636363636364
Tracer,0,Illidan,2.0,0.4166666666666667
Tracer,0,Kerrigan,4.0,0.5
Tracer,0,Malfurion,32.0,0.5714285714285714
Tracer,0,Muradin,60.0,0.5428571428571428
Tracer,0,Nazeebo,18.0,0.35714285714285715
Tracer,0,Nova,9.0,0.42105263157894735
Tracer,0,Raynor,15.0,0.56
Tracer,0,Hammer,2.0,0.5
Tracer,0,Sonya,41.0,0.49019607843137253
Tracer,0,Stitches,26.0,0.5555555555555556
Tracer,0,Tassadar,48.0,0.5
Tracer,0,Tyrael,8.0,0.5555555555555556
Tracer,0,Tyrande,17.0,0.4074074074074074
Tracer,0,Uther,39.0,0.6326530612244898
Tracer,0,Valla,11.0,0.5238095238095238
Tracer,0,Zeratul,2.0,0.5
Tracer,0,Tychus,16.0,0.5769230769230769
Tracer,0,Brightwing,61.0,0.49295774647887325
Tracer,0,LiLi,37.0,0.574468085106383
Tracer,0,Murky,6.0,0.5
Tracer,0,Zagara,4.0,0.5714285714285714
Tracer,0,Rehgar,21.0,0.5161290322580645
Tracer,0,Chen,6.0,0.5625
Tracer,0,Anubarak,28.0,0.3684210526315789
Tracer,0,Azmodan,29.0,0.5897435897435898
Tracer,0,Jaina,28.0,0.4473684210526316
Tracer,0,Thrall,22.0,0.5
Tracer,0,Vikings,2.0,0.5833333333333334
Tracer,0,Sylvanas,11.0,0.47619047619047616
Tracer,0,Kaelthas,38.0,0.5625
Tracer,0,Johanna,46.0,0.5892857142857143
Tracer,0,Butcher,13.0,0.391304347826087
Tracer,0,Leoric,20.0,0.5333333333333333
Tracer,0,Kharazim,13.0,0.4782608695652174
Tracer,0,Rexxar,8.0,0.6666666666666666
Tracer,0,Morales,10.0,0.4
Tracer,0,Artanis,38.0,0.5
Tracer,0,Cho,1.0,0.45454545454545453
Tracer,0,Gall,1.0,0.45454545454545453
Tracer,0,Lunara,17.0,0.4444444444444444
Tracer,0,Greymane,7.0,0.47058823529411764
Tracer,0,LiMing,48.0,0.43103448275862066
Tracer,0,Xul,14.0,0.5833333333333334
Tracer,0,Dehaka,9.0,0.42105263157894735
Tracer,0,Chromie,14.0,0.5
Tracer,0,Medivh,7.0,0.5294117647058824
Tracer,0,Guldan,23.0,0.6363636363636364
Tracer,0,Auriel,22.0,0.5
Tracer,0,Alarak,3.0,0.6153846153846154
Tracer,0,Zarya,5.0,0.6
Tracer,0,Samuro,6.0,0.5625
Tracer,0,Varian,50.0,0.5833333333333334
Tracer,0,Ragnaros,26.0,0.6111111111111112
Tracer,0,Zuljin,21.0,0.45161290322580644
Tracer,0,Valeera,7.0,0.35294117647058826
Tracer,0,Lucio,40.0,0.58
Tracer,0,Probius,0.0,0.5
Tracer,0,Cassia,12.0,0.6363636363636364
Tracer,0,Genji,0.0,0.5
Tracer,0,DVa,31.0,0.5121951219512195
Tracer,0,Malthael,10.0,0.6
Tracer,0,Stukov,34.0,0.5454545454545454
Tracer,0,Garrosh,33.0,0.5581395348837209
Tracer,0,KelThuzad,10.0,0.45
Tracer,0,Ana,9.0,0.5263157894736842
Tracer,0,Junkrat,2.0,0.5
Tracer,0,Alexstrasza,13.0,0.5217391304347826
Tracer,0,Hanzo,5.0,0.4666666666666667
Tracer,0,Blaze,13.0,0.5652173913043478
Tracer,0,Maiev,3.0,0.38461538461538464
Tracer,0,Fenix,3.0,0.38461538461538464
Tracer,0,Deckard,21.0,0.5161290322580645
Tracer,0,Yrel,7.0,0.47058823529411764
Tracer,0,Whitemane,12.0,0.5909090909090909
Tracer,0,Mephisto,13.0,0.4782608695652174
Tracer,0,MalGanis,14.0,0.375
Tracer,0,Orphea,20.0,0.6
Tracer,0,Imperius,21.0,0.5161290322580645
Tracer,0,Anduin,53.0,0.4603174603174603
Tracer,0,Qhira,16.0,0.5
Tracer,0,Mei,34.0,0.5454545454545454
Tracer,0,Hogger,16.0,0.6538461538461539
Tracer,0,Deathwing,29.0,0.6410256410256411
Chromie,0,Abathur,21.0,0.45161290322580644
Chromie,0,Arthas,48.0,0.5517241379310345
Chromie,0,Diablo,128.0,0.4782608695652174
Chromie,0,ETC,65.0,0.4
Chromie,0,Falstad,47.0,0.45614035087719296
Chromie,0,Gazlowe,47.0,0.43859649122807015
Chromie,0,Illidan,16.0,0.46153846153846156
Chromie,0,Kerrigan,12.0,0.5
Chromie,0,Malfurion,42.0,0.5384615384615384
Chromie,0,Muradin,138.0,0.49324324324324326
Chromie,0,Nazeebo,25.0,0.5142857142857142
Chromie,0,Nova,18.0,0.42857142857142855
Chromie,0,Raynor,78.0,0.4659090909090909
Chromie,0,Hammer,5.0,0.5333333333333333
Chromie,0,Sonya,87.0,0.4639175257731959
Chromie,0,Stitches,44.0,0.46296296296296297
Chromie,0,Tassadar,20.0,0.5333333333333333
Chromie,0,Tyrael,15.0,0.48
Chromie,0,Tyrande,42.0,0.5384615384615384
Chromie,0,Uther,76.0,0.5
Chromie,0,Valla,64.0,0.33783783783783783
Chromie,0,Zeratul,23.0,0.45454545454545453
Chromie,0,Tychus,103.0,0.5398230088495575
Chromie,0,Brightwing,146.0,0.5
Chromie,0,LiLi,89.0,0.40404040404040403
Chromie,0,Murky,19.0,0.4827586206896552
Chromie,0,Zagara,19.0,0.4827586206896552
Chromie,0,Rehgar,34.0,0.5
Chromie,0,Chen,14.0,0.4583333333333333
Chromie,0,Anubarak,70.0,0.5
Chromie,0,Azmodan,20.0,0.43333333333333335
Chromie,0,Jaina,12.0,0.36363636363636365
Chromie,0,Thrall,50.0,0.4166666666666667
Chromie,0,Vikings,10.0,0.45
Chromie,0,Sylvanas,43.0,0.5283018867924528
